"letter_id";"child_name";"child_age";"city_id";"letter_date";"gift_id"
"2171";"Анастасия Бабушкина";"3";"37";"2024-11-15";"10"
"2172";"Вера Громова";"3";"28";"2024-11-11";"11"
"2173";"Вера Пономарёва";"11";"7";"2024-11-03";"71"
"2174";"Павел Бабушкин";"14";"44";"2024-11-18";"72"
"2175";"Маргарита Савина";"2";"6";"2024-11-22";"4"
"2176";"Екатерина Лебедевскийа";"4";"8";"2024-11-14";"2"
"2177";"Маргарита Тимофеева";"9";"34";"2024-11-01";"34"
"2178";"Светлана Ефимова";"11";"30";"2024-11-18";"85"
"2179";"Егор Лебедевский";"14";"47";"2024-11-29";"65"
"2180";"Юлия Малинина";"7";"35";"2024-11-21";"18"
"2181";"Светлана Лукина";"12";"30";"2024-11-20";"59"
"2182";"Даниил Николаев";"14";"37";"2024-11-05";"93"
"2183";"Виктор Сидоров";"14";"20";"2024-11-19";"87"
"2184";"Мария Куликова";"14";"34";"2024-11-19";"79"
"2185";"Евгения Шестакова";"2";"24";"2024-11-10";"14"
"2186";"Виктория Лукина";"2";"26";"2024-11-19";"5"
"2187";"Андрей Орлов";"9";"19";"2024-11-08";"33"
"2188";"Виктор Соколов";"6";"28";"2024-11-08";"30"
"2189";"Ольга Трофимова";"7";"24";"2024-11-03";"17"
"2190";"Алина Соболева";"9";"40";"2024-11-19";"21"
"2191";"Роман Суханов";"11";"38";"2024-11-22";"69"
"2192";"Татьяна Суханова";"3";"26";"2024-11-17";"6"
"2193";"Руслан Куликов";"3";"10";"2024-11-26";"13"
"2194";"Илья Дьяков";"9";"24";"2024-11-25";"28"
"2195";"Леонид Горбунов";"3";"28";"2024-11-22";"4"
"2196";"Вера Захарова";"6";"13";"2024-11-05";"36"
"2197";"Ольга Соболева";"7";"21";"2024-11-07";"28"
"2198";"Константин Макаров";"10";"5";"2024-11-28";"89"
"2199";"Павел Зимин";"14";"40";"2024-11-24";"55"
"2200";"Иван Пономарёв";"2";"18";"2024-11-07";"10"
"2201";"Ирина Морозовскийа";"14";"50";"2024-11-09";"79"
"2202";"Сергей Козлов";"12";"44";"2024-11-13";"72"
"2203";"Роман Егоров";"6";"11";"2024-11-05";"28"
"2204";"Леонид Николаев";"9";"6";"2024-11-11";"24"
"2205";"Татьяна Куликова";"9";"7";"2024-11-08";"42"
"2206";"Виктория Дьякова";"8";"47";"2024-11-28";"24"
"2207";"Максим Соболев";"10";"16";"2024-11-20";"87"
"2208";"Виктор Пономарёв";"13";"50";"2024-11-18";"71"
"2209";"Евгения Дьякова";"7";"2";"2024-11-01";"17"
"2210";"Сергей Трофимов";"14";"28";"2024-11-22";"98"
"2211";"Олег Малинин";"2";"48";"2024-11-26";"11"
"2212";"Никита Громов";"7";"35";"2024-11-16";"38"
"2213";"Ольга Шестакова";"11";"8";"2024-11-12";"69"
"2214";"Мария Бабушкина";"13";"1";"2024-11-11";"69"
"2215";"Анна Лебедевскийа";"6";"32";"2024-11-14";"20"
"2216";"Алина Соболева";"5";"5";"2024-11-15";"11"
"2217";"Юлия Малинина";"6";"15";"2024-11-19";"47"
"2218";"Михаил Трофимов";"13";"38";"2024-11-21";"98"
"2219";"Роман Соловьев";"3";"29";"2024-11-26";"2"
"2220";"Сергей Дьяков";"6";"26";"2024-11-10";"21"
"2221";"Елена Романова";"11";"36";"2024-11-03";"70"
"2222";"Илья Мартынов";"16";"7";"2024-11-04";"65"
"2223";"Вера Лебедевскийа";"6";"31";"2024-11-30";"17"
"2224";"Сергей Романов";"4";"22";"2024-11-16";"5"
"2225";"Владимир Орлов";"13";"1";"2024-11-22";"94"
"2226";"Иван Лебедев";"3";"19";"2024-11-02";"7"
"2227";"Никита Титов";"9";"23";"2024-11-13";"45"
"2228";"Анна Соболева";"11";"18";"2024-11-12";"71"
"2229";"Наталья Романова";"6";"33";"2024-11-16";"39"
"2230";"Павел Федоров";"5";"7";"2024-11-10";"15"
"2231";"Ирина Артамонова";"7";"43";"2024-11-03";"29"
"2232";"Виктор Пономарёв";"2";"27";"2024-11-22";"14"
"2233";"Сергей Горохов";"16";"15";"2024-11-15";"85"
"2234";"Светлана Соболева";"8";"30";"2024-11-04";"24"
"2235";"Михаил Орлов";"4";"43";"2024-11-05";"8"
"2236";"Сергей Куликов";"11";"31";"2024-11-21";"83"
"2237";"Никита Литвинов";"12";"28";"2024-11-26";"58"
"2238";"Никита Николаев";"10";"25";"2024-11-16";"87"
"2239";"Дмитрий Лукин";"12";"49";"2024-11-27";"67"
"2240";"Татьяна Соболева";"8";"16";"2024-11-15";"32"
"2241";"Татьяна Суханова";"10";"49";"2024-11-04";"99"
"2242";"Максим Романов";"5";"10";"2024-11-03";"4"
"2243";"Татьяна Дьякова";"16";"4";"2024-11-26";"58"
"2244";"Никита Куликов";"10";"8";"2024-11-07";"79"
"2245";"Юлия Трофимова";"9";"16";"2024-11-15";"50"
"2246";"Роман Козлов";"6";"24";"2024-11-23";"26"
"2247";"Павел Титов";"15";"47";"2024-11-10";"58"
"2248";"Мария Пономарёва";"12";"21";"2024-11-28";"85"
"2249";"Руслан Иванов";"16";"44";"2024-11-06";"60"
"2250";"Артем Ефимов";"9";"20";"2024-11-23";"23"
"2251";"Татьяна Суханова";"3";"15";"2024-11-29";"11"
"2252";"Юлия Дьякова";"3";"36";"2024-11-13";"9"
"2253";"Андрей Сидоров";"6";"11";"2024-11-04";"34"
"2254";"Евгения Куликова";"9";"19";"2024-11-25";"42"
"2255";"Екатерина Романова";"8";"42";"2024-11-19";"26"
"2256";"Дмитрий Титов";"2";"47";"2024-11-05";"2"
"2257";"Ольга Дьякова";"2";"10";"2024-11-20";"8"
"2258";"Елена Суханова";"7";"39";"2024-11-03";"33"
"2259";"Светлана Ефимова";"11";"26";"2024-11-13";"58"
"2260";"Александр Бондарев";"3";"42";"2024-11-05";"11"
"2261";"Андрей Степанов";"11";"2";"2024-11-18";"54"
"2262";"Руслан Егоров";"9";"8";"2024-11-27";"28"
"2263";"Павел Егоров";"10";"21";"2024-11-25";"55"
"2264";"Леонид Лебедевский";"15";"12";"2024-11-24";"77"
"2265";"Сергей Тимофеев";"2";"11";"2024-11-03";"5"
"2266";"Мария Горохова";"12";"17";"2024-11-06";"94"
"2267";"Олег Артамонов";"13";"34";"2024-11-27";"61"
"2268";"Евгения Лукина";"15";"16";"2024-11-22";"69"
"2269";"Наталья Савельева";"9";"50";"2024-11-27";"20"
"2270";"Леонид Филиппов";"9";"24";"2024-11-23";"20"
"2271";"Наталья Пономарёва";"3";"44";"2024-11-17";"4"
"2272";"Даниил Соловьев";"3";"3";"2024-11-23";"10"
"2273";"Сергей Воробьев";"14";"29";"2024-11-10";"81"
"2274";"Андрей Горохов";"2";"45";"2024-11-15";"5"
"2275";"Никита Савельев";"15";"45";"2024-11-17";"58"
"2276";"Светлана Ефимова";"11";"8";"2024-11-05";"85"
"2277";"Дарья Романова";"14";"43";"2024-11-17";"94"
"2278";"Алина Морозовскийа";"13";"24";"2024-11-30";"98"
"2279";"Анастасия Ефимова";"4";"19";"2024-11-02";"5"
"2280";"Татьяна Куликова";"11";"18";"2024-11-21";"61"
"2281";"Андрей Зимин";"16";"30";"2024-11-07";"68"
"2282";"Павел Новиков";"5";"12";"2024-11-13";"2"
"2283";"Анастасия Суханова";"9";"34";"2024-11-20";"17"
"2284";"Евгения Романова";"15";"37";"2024-11-25";"97"
"2285";"Леонид Литвинов";"16";"46";"2024-11-04";"53"
"2286";"Татьяна Ефимова";"9";"10";"2024-11-21";"49"
"2287";"Анна Трофимова";"12";"24";"2024-11-22";"99"
"2288";"Роман Лукин";"6";"19";"2024-11-14";"22"
"2289";"Максим Иванов";"5";"33";"2024-11-06";"14"
"2290";"Евгения Громова";"2";"21";"2024-11-16";"2"
"2291";"Наталья Пономарёва";"14";"6";"2024-11-30";"70"
"2292";"Евгения Дьякова";"8";"5";"2024-11-09";"38"
"2293";"Владимир Смирнов";"4";"23";"2024-11-12";"7"
"2294";"Артем Титов";"13";"25";"2024-11-18";"63"
"2295";"Никита Зимин";"10";"43";"2024-11-03";"56"
"2296";"Юлия Савельева";"6";"23";"2024-11-23";"23"
"2297";"Дмитрий Логинов";"4";"21";"2024-11-03";"6"
"2298";"Максим Крылов";"10";"6";"2024-11-19";"58"
"2299";"Дмитрий Тимофеев";"3";"1";"2024-11-29";"1"
"2300";"Владислав Петров";"10";"1";"2024-11-05";"66"
"2301";"Сергей Горохов";"16";"5";"2024-11-14";"67"
"2302";"Михаил Ершов";"16";"37";"2024-11-28";"82"
"2303";"Наталья Малинина";"15";"28";"2024-11-10";"53"
"2304";"Роман Бондарев";"3";"32";"2024-11-29";"4"
"2305";"Артем Крылов";"4";"27";"2024-11-09";"5"
"2306";"Вера Дьякова";"14";"30";"2024-11-25";"67"
"2307";"Сергей Громов";"15";"4";"2024-11-27";"68"
"2308";"Виктория Савельева";"10";"46";"2024-11-22";"63"
"2309";"Роман Соколов";"7";"29";"2024-11-26";"26"
"2310";"Андрей Соколов";"9";"43";"2024-11-26";"48"
"2311";"Полина Ефимова";"7";"2";"2024-11-10";"30"
"2312";"Виктория Лукина";"16";"20";"2024-11-09";"97"
"2313";"Дмитрий Зимин";"7";"36";"2024-11-27";"36"
"2314";"Михаил Зимин";"3";"29";"2024-11-19";"3"
"2315";"Ксения Ефимова";"13";"28";"2024-11-30";"90"
"2316";"Ольга Куликова";"7";"25";"2024-11-05";"42"
"2317";"Татьяна Трофимова";"12";"4";"2024-11-02";"62"
"2318";"Маргарита Лебедевскийа";"4";"49";"2024-11-14";"13"
"2319";"Полина Пономарёва";"2";"3";"2024-11-24";"1"
"2320";"Михаил Литвинов";"13";"26";"2024-11-21";"81"
"2321";"Олег Петров";"15";"33";"2024-11-22";"97"
"2322";"Ксения Лебедевскийа";"12";"8";"2024-11-01";"95"
"2323";"Любовь Громова";"12";"18";"2024-11-05";"99"
"2324";"Полина Бондарева";"16";"38";"2024-11-19";"87"
"2325";"Любовь Савельева";"9";"1";"2024-11-26";"18"
"2326";"Максим Орлов";"6";"17";"2024-11-30";"33"
"2327";"Даниил Зимин";"15";"49";"2024-11-19";"87"
"2328";"Руслан Калинин";"11";"2";"2024-11-05";"79"
"2329";"Дмитрий Быков";"2";"6";"2024-11-25";"7"
"2330";"Константин Сидоров";"5";"44";"2024-11-30";"2"
"2331";"Наталья Тимофеева";"16";"47";"2024-11-19";"82"
"2332";"Вера Малинина";"3";"39";"2024-11-28";"5"
"2333";"Виктория Горохова";"15";"26";"2024-11-14";"91"
"2334";"Владимир Зимин";"16";"36";"2024-11-21";"57"
"2335";"Маргарита Савина";"6";"1";"2024-11-16";"26"
"2336";"Никита Артамонов";"12";"49";"2024-11-04";"52"
"2337";"Юлия Савина";"11";"42";"2024-11-05";"78"
"2338";"Владислав Новиков";"5";"42";"2024-11-04";"12"
"2339";"Ольга Захарова";"7";"23";"2024-11-08";"45"
"2340";"Константин Лукин";"13";"48";"2024-11-04";"53"
"2341";"Любовь Тимофеева";"3";"8";"2024-11-09";"8"
"2342";"Иван Быков";"5";"47";"2024-11-27";"3"
"2343";"Ольга Куликова";"11";"40";"2024-11-21";"94"
"2344";"Дарья Савельева";"9";"28";"2024-11-03";"34"
"2345";"Мария Соболева";"2";"26";"2024-11-13";"14"
"2346";"Светлана Лукина";"13";"44";"2024-11-25";"59"
"2347";"Дарья Романова";"12";"10";"2024-11-12";"62"
"2348";"Любовь Савина";"2";"40";"2024-11-03";"10"
"2349";"Анна Шестакова";"4";"15";"2024-11-26";"9"
"2350";"Вера Соболева";"15";"49";"2024-11-21";"87"
"2351";"Екатерина Бондарева";"9";"20";"2024-11-25";"36"
"2352";"Артем Калинин";"6";"42";"2024-11-16";"30"
"2353";"Татьяна Шестакова";"4";"8";"2024-11-20";"12"
"2354";"Мария Дьякова";"8";"6";"2024-11-26";"16"
"2355";"Евгения Тимофеева";"4";"29";"2024-11-20";"11"
"2356";"Евгения Морозовскийа";"7";"44";"2024-11-20";"19"
"2357";"Маргарита Трофимова";"9";"6";"2024-11-07";"18"
"2358";"Татьяна Малинина";"9";"29";"2024-11-24";"19"
"2359";"Александр Артамонов";"6";"21";"2024-11-26";"24"
"2360";"Любовь Лукина";"13";"25";"2024-11-01";"58"
"2361";"Анна Горохова";"10";"47";"2024-11-04";"96"
"2362";"Наталья Лебедевскийа";"6";"12";"2024-11-17";"39"
"2363";"Виктор Морозовский";"2";"7";"2024-11-10";"8"
"2364";"Полина Горохова";"6";"35";"2024-11-10";"45"
"2365";"Ирина Бондарева";"3";"20";"2024-11-19";"8"
"2366";"Вера Морозовскийа";"16";"28";"2024-11-25";"89"
"2367";"Юлия Савельева";"15";"20";"2024-11-27";"67"
"2368";"Руслан Иванов";"4";"9";"2024-11-21";"9"
"2369";"Даниил Лебедев";"10";"9";"2024-11-18";"96"
"2370";"Максим Громов";"2";"7";"2024-11-02";"9"
"2371";"Мария Лукина";"4";"1";"2024-11-07";"10"
"2372";"Виктория Лебедевскийа";"12";"29";"2024-11-11";"61"
"2373";"Ксения Захарова";"10";"30";"2024-11-19";"55"
"2374";"Ксения Романова";"5";"8";"2024-11-08";"7"
"2375";"Татьяна Лебедевскийа";"13";"40";"2024-11-12";"98"
"2376";"Иван Тимофеев";"8";"36";"2024-11-03";"19"
"2377";"Ирина Савина";"8";"30";"2024-11-08";"25"
"2378";"Максим Савельев";"12";"4";"2024-11-04";"58"
"2379";"Илья Егоров";"3";"2";"2024-11-11";"12"
"2380";"Руслан Попов";"3";"28";"2024-11-22";"10"
"2381";"Роман Бабушкин";"13";"14";"2024-11-09";"88"
"2382";"Евгения Суханова";"14";"3";"2024-11-24";"94"
"2383";"Илья Ершов";"8";"24";"2024-11-18";"40"
"2384";"Ксения Савина";"5";"24";"2024-11-06";"15"
"2385";"Вера Малинина";"8";"22";"2024-11-14";"45"
"2386";"Мария Артамонова";"10";"9";"2024-11-26";"57"
"2387";"Иван Гаврилов";"7";"3";"2024-11-19";"35"
"2388";"Ирина Горохова";"15";"49";"2024-11-26";"62"
"2389";"Сергей Иванов";"5";"7";"2024-11-26";"12"
"2390";"Даниил Федоров";"3";"39";"2024-11-05";"3"
"2391";"Евгения Романова";"10";"11";"2024-11-15";"94"
"2392";"Виктор Куликов";"5";"48";"2024-11-26";"14"
"2393";"Любовь Лебедевскийа";"6";"19";"2024-11-08";"41"
"2394";"Екатерина Романова";"16";"11";"2024-11-14";"69"
"2395";"Даниил Захаров";"16";"26";"2024-11-30";"73"
"2396";"Сергей Лебедевский";"14";"22";"2024-11-05";"91"
"2397";"Владимир Тимофеев";"16";"26";"2024-11-22";"83"
"2398";"Сергей Куликов";"6";"19";"2024-11-24";"24"
"2399";"Вера Романова";"3";"30";"2024-11-23";"2"
"2400";"Сергей Малинин";"9";"46";"2024-11-03";"28"
"2401";"Владислав Титов";"6";"23";"2024-11-04";"38"
"2402";"Ольга Морозовскийа";"6";"41";"2024-11-22";"41"
"2403";"Константин Литвинов";"12";"12";"2024-11-22";"83"
"2404";"Александр Горбунов";"2";"27";"2024-11-03";"2"
"2405";"Наталья Соболева";"6";"45";"2024-11-27";"36"
"2406";"Михаил Козлов";"2";"15";"2024-11-28";"14"
"2407";"Анна Шестакова";"15";"16";"2024-11-15";"58"
"2408";"Вера Ефимова";"2";"31";"2024-11-20";"9"
"2409";"Сергей Егоров";"9";"19";"2024-11-14";"27"
"2410";"Елена Лукина";"10";"25";"2024-11-25";"91"
"2411";"Татьяна Громова";"12";"34";"2024-11-13";"84"
"2412";"Любовь Куликова";"5";"5";"2024-11-01";"10"
"2413";"Ирина Куликова";"7";"48";"2024-11-04";"47"
"2414";"Вера Тимофеева";"12";"12";"2024-11-16";"87"
"2415";"Руслан Соболев";"8";"21";"2024-11-21";"17"
"2416";"Анастасия Лукина";"8";"27";"2024-11-26";"33"
"2417";"Леонид Кузнецов";"16";"1";"2024-11-01";"93"
"2418";"Ольга Куликова";"3";"47";"2024-11-30";"7"
"2419";"Евгения Морозовскийа";"8";"47";"2024-11-01";"45"
"2420";"Михаил Тимофеев";"4";"2";"2024-11-17";"15"
"2421";"Наталья Ефимова";"15";"34";"2024-11-24";"58"
"2422";"Евгения Ефимова";"13";"27";"2024-11-18";"66"
"2423";"Леонид Бабушкин";"13";"9";"2024-11-29";"55"
"2424";"Екатерина Тимофеева";"6";"38";"2024-11-03";"38"
"2425";"Илья Орлов";"3";"43";"2024-11-03";"11"
"2426";"Анна Малинина";"13";"49";"2024-11-30";"61"
"2427";"Евгения Суханова";"3";"3";"2024-11-21";"14"
"2428";"Никита Громов";"11";"36";"2024-11-06";"65"
"2429";"Мария Савельева";"4";"5";"2024-11-17";"12"
"2430";"Алина Лебедевскийа";"12";"37";"2024-11-05";"52"
"2431";"Олег Иванов";"4";"43";"2024-11-07";"8"
"2432";"Роман Мартынов";"5";"44";"2024-11-11";"5"
"2433";"Леонид Морозов";"4";"32";"2024-11-03";"10"
"2434";"Владислав Куликов";"4";"9";"2024-11-04";"6"
"2435";"Михаил Попов";"14";"22";"2024-11-27";"87"
"2436";"Любовь Куликова";"5";"41";"2024-11-25";"1"
"2437";"Алина Ефимова";"10";"36";"2024-11-22";"59"
"2438";"Сергей Зимин";"5";"34";"2024-11-05";"10"
"2439";"Дарья Горохова";"11";"28";"2024-11-10";"68"
"2440";"Максим Новиков";"7";"1";"2024-11-28";"44"
"2441";"Леонид Литвинов";"12";"12";"2024-11-10";"87"
"2442";"Владислав Петров";"3";"25";"2024-11-28";"5"
"2443";"Вера Морозовскийа";"10";"40";"2024-11-17";"52"
"2444";"Дмитрий Быков";"6";"30";"2024-11-15";"40"
"2445";"Екатерина Громова";"16";"10";"2024-11-14";"95"
"2446";"Евгения Дьякова";"15";"13";"2024-11-22";"55"
"2447";"Анастасия Артамонова";"7";"41";"2024-11-12";"23"
"2448";"Максим Лукин";"10";"17";"2024-11-03";"59"
"2449";"Максим Крылов";"3";"39";"2024-11-20";"12"
"2450";"Андрей Гаврилов";"11";"38";"2024-11-18";"75"
"2451";"Александр Морозов";"15";"4";"2024-11-10";"83"
"2452";"Даниил Бабушкин";"5";"40";"2024-11-19";"8"
"2453";"Светлана Артамонова";"7";"28";"2024-11-04";"24"
"2454";"Константин Савин";"6";"40";"2024-11-24";"27"
"2455";"Олег Куликов";"15";"18";"2024-11-25";"62"
"2456";"Юлия Лукина";"2";"20";"2024-11-14";"1"
"2457";"Татьяна Суханова";"10";"22";"2024-11-18";"94"
"2458";"Сергей Суханов";"12";"36";"2024-11-29";"95"
"2459";"Екатерина Дьякова";"9";"14";"2024-11-15";"50"
"2460";"Татьяна Суханова";"15";"26";"2024-11-27";"53"
"2461";"Роман Титов";"16";"7";"2024-11-17";"58"
"2462";"Артем Иванов";"13";"10";"2024-11-17";"59"
"2463";"Татьяна Захарова";"7";"9";"2024-11-20";"18"
"2464";"Анастасия Малинина";"11";"34";"2024-11-25";"58"
"2465";"Юлия Пономарёва";"2";"20";"2024-11-15";"13"
"2466";"Иван Степанов";"16";"12";"2024-11-23";"99"
"2467";"Виктория Суханова";"9";"10";"2024-11-28";"17"
"2468";"Роман Литвинов";"9";"11";"2024-11-23";"21"
"2469";"Маргарита Савина";"5";"26";"2024-11-07";"5"
"2470";"Алина Калинина";"6";"48";"2024-11-17";"28"
"2471";"Леонид Крылов";"15";"6";"2024-11-26";"52"
"2472";"Олег Громов";"9";"48";"2024-11-01";"22"
"2473";"Олег Петров";"7";"15";"2024-11-30";"41"
"2474";"Руслан Лебедевский";"6";"19";"2024-11-10";"29"
"2475";"Виктор Литвинов";"7";"3";"2024-11-18";"30"
"2476";"Андрей Горохов";"14";"8";"2024-11-02";"79"
"2477";"Константин Ершов";"2";"7";"2024-11-27";"14"
"2478";"Олег Ефимов";"16";"41";"2024-11-13";"57"
"2479";"Татьяна Шестакова";"15";"8";"2024-11-24";"62"
"2480";"Олег Суханов";"10";"28";"2024-11-30";"52"
"2481";"Никита Калинин";"7";"3";"2024-11-10";"45"
"2482";"Леонид Смирнов";"3";"42";"2024-11-17";"4"
"2483";"Мария Дьякова";"10";"1";"2024-11-17";"73"
"2484";"Илья Титов";"5";"25";"2024-11-05";"11"
"2485";"Дмитрий Романов";"8";"7";"2024-11-28";"20"
"2486";"Екатерина Калинина";"14";"3";"2024-11-08";"60"
"2487";"Анна Горохова";"12";"24";"2024-11-17";"69"
"2488";"Егор Пономарёв";"4";"17";"2024-11-22";"12"
"2489";"Вера Куликова";"4";"38";"2024-11-30";"8"
"2490";"Владимир Соколов";"9";"15";"2024-11-16";"36"
"2491";"Полина Шестакова";"2";"40";"2024-11-02";"11"
"2492";"Максим Морозов";"8";"13";"2024-11-18";"27"
"2493";"Максим Крылов";"14";"17";"2024-11-29";"92"
"2494";"Руслан Горохов";"15";"30";"2024-11-07";"85"
"2495";"Маргарита Трофимова";"7";"1";"2024-11-05";"50"
"2496";"Егор Егоров";"12";"37";"2024-11-05";"84"
"2497";"Максим Соболев";"9";"19";"2024-11-15";"28"
"2498";"Анастасия Лукина";"14";"18";"2024-11-07";"77"
"2499";"Руслан Захаров";"15";"49";"2024-11-19";"86"
"2500";"Иван Лукин";"7";"42";"2024-11-17";"46"
"2501";"Екатерина Куликова";"5";"26";"2024-11-05";"13"
"2502";"Павел Федоров";"11";"46";"2024-11-09";"52"
"2503";"Илья Дьяков";"3";"16";"2024-11-08";"5"
"2504";"Руслан Попов";"10";"6";"2024-11-30";"61"
"2505";"Мария Пономарёва";"2";"2";"2024-11-11";"6"
"2506";"Виктор Дьяков";"2";"10";"2024-11-19";"14"
"2507";"Егор Смирнов";"8";"45";"2024-11-27";"35"
"2508";"Сергей Быков";"10";"29";"2024-11-16";"56"
"2509";"Андрей Тимофеев";"9";"49";"2024-11-17";"42"
"2510";"Артем Лебедевский";"4";"7";"2024-11-02";"1"
"2511";"Константин Савин";"16";"6";"2024-11-24";"92"
"2512";"Полина Трофимова";"16";"3";"2024-11-21";"53"
"2513";"Дарья Лукина";"6";"12";"2024-11-05";"44"
"2514";"Вера Калинина";"15";"9";"2024-11-10";"92"
"2515";"Максим Литвинов";"8";"3";"2024-11-02";"37"
"2516";"Полина Малинина";"11";"22";"2024-11-06";"55"
"2517";"Елена Романова";"16";"7";"2024-11-20";"71"
"2518";"Екатерина Ефимова";"10";"6";"2024-11-01";"61"
"2519";"Илья Малинин";"15";"36";"2024-11-03";"85"
"2520";"Иван Попов";"13";"49";"2024-11-03";"75"
"2521";"Евгения Лукина";"15";"31";"2024-11-23";"66"
"2522";"Екатерина Романова";"5";"30";"2024-11-10";"5"
"2523";"Владислав Шестаков";"12";"37";"2024-11-11";"67"
"2524";"Дмитрий Тимофеев";"14";"26";"2024-11-11";"77"
"2525";"Вера Малинина";"6";"48";"2024-11-28";"37"
"2526";"Алина Савельева";"14";"46";"2024-11-22";"100"
"2527";"Роман Лебедевский";"10";"29";"2024-11-11";"88"
"2528";"Олег Бондарев";"3";"29";"2024-11-22";"9"
"2529";"Наталья Пономарёва";"13";"23";"2024-11-24";"58"
"2530";"Никита Артамонов";"7";"16";"2024-11-27";"35"
"2531";"Светлана Бондарева";"2";"46";"2024-11-24";"2"
"2532";"Елена Бондарева";"5";"19";"2024-11-19";"12"
"2533";"Наталья Соболева";"16";"23";"2024-11-01";"94"
"2534";"Ксения Шестакова";"12";"36";"2024-11-17";"70"
"2535";"Дмитрий Иванов";"13";"11";"2024-11-10";"65"
"2536";"Максим Сидоров";"5";"20";"2024-11-30";"8"
"2537";"Дмитрий Малинин";"14";"25";"2024-11-01";"74"
"2538";"Константин Смирнов";"4";"26";"2024-11-06";"7"
"2539";"Мария Ефимова";"12";"34";"2024-11-15";"51"
"2540";"Екатерина Лукина";"5";"22";"2024-11-12";"8"
"2541";"Ирина Захарова";"3";"5";"2024-11-17";"5"
"2542";"Михаил Романов";"12";"41";"2024-11-04";"54"
"2543";"Вера Малинина";"6";"9";"2024-11-28";"32"
"2544";"Полина Лебедевскийа";"14";"17";"2024-11-28";"80"
"2545";"Константин Горбунов";"8";"37";"2024-11-04";"48"
"2546";"Виктор Филиппов";"2";"49";"2024-11-01";"15"
"2547";"Леонид Тимофеев";"14";"1";"2024-11-20";"93"
"2548";"Егор Новиков";"15";"13";"2024-11-16";"63"
"2549";"Михаил Дьяков";"2";"31";"2024-11-19";"1"
"2550";"Павел Макаров";"14";"2";"2024-11-24";"92"
"2551";"Светлана Громова";"12";"24";"2024-11-15";"61"
"2552";"Павел Новиков";"11";"33";"2024-11-17";"85"
"2553";"Павел Лебедевский";"8";"3";"2024-11-05";"29"
"2554";"Ольга Дьякова";"11";"38";"2024-11-16";"84"
"2555";"Иван Сидоров";"6";"7";"2024-11-11";"32"
"2556";"Маргарита Бабушкина";"15";"17";"2024-11-18";"66"
"2557";"Руслан Козлов";"11";"26";"2024-11-28";"61"
"2558";"Анастасия Захарова";"4";"2";"2024-11-12";"1"
"2559";"Екатерина Романова";"6";"24";"2024-11-11";"31"
"2560";"Максим Ершов";"5";"49";"2024-11-02";"11"
"2561";"Любовь Шестакова";"12";"38";"2024-11-15";"73"
"2562";"Виктория Трофимова";"7";"8";"2024-11-27";"27"
"2563";"Елена Трофимова";"11";"3";"2024-11-17";"61"
"2564";"Алина Савельева";"15";"19";"2024-11-24";"80"
"2565";"Никита Новиков";"10";"47";"2024-11-07";"81"
"2566";"Татьяна Дьякова";"9";"3";"2024-11-22";"45"
"2567";"Наталья Куликова";"9";"10";"2024-11-05";"26"
"2568";"Вера Горохова";"6";"43";"2024-11-27";"42"
"2569";"Анастасия Горохова";"4";"34";"2024-11-11";"15"
"2570";"Илья Шестаков";"5";"38";"2024-11-13";"14"
"2571";"Ольга Пономарёва";"8";"42";"2024-11-13";"17"
"2572";"Илья Смирнов";"12";"26";"2024-11-06";"83"
"2573";"Ирина Лебедевскийа";"8";"16";"2024-11-24";"34"
"2574";"Юлия Савельева";"4";"18";"2024-11-24";"4"
"2575";"Любовь Соболева";"10";"45";"2024-11-11";"55"
"2576";"Олег Степанов";"13";"11";"2024-11-16";"74"
"2577";"Татьяна Пономарёва";"5";"13";"2024-11-26";"5"
"2578";"Иван Ефимов";"5";"34";"2024-11-24";"5"
"2579";"Татьяна Пономарёва";"7";"19";"2024-11-23";"28"
"2580";"Дмитрий Лукин";"5";"17";"2024-11-07";"1"
"2581";"Любовь Малинина";"14";"10";"2024-11-20";"88"
"2582";"Виктория Лукина";"5";"22";"2024-11-05";"12"
"2583";"Ксения Трофимова";"15";"21";"2024-11-16";"90"
"2584";"Роман Савельев";"13";"1";"2024-11-04";"90"
"2585";"Максим Степанов";"9";"28";"2024-11-25";"48"
"2586";"Дарья Лукина";"2";"41";"2024-11-07";"4"
"2587";"Елена Малинина";"15";"41";"2024-11-19";"70"
"2588";"Полина Бондарева";"14";"13";"2024-11-19";"59"
"2589";"Олег Николаев";"12";"24";"2024-11-03";"55"
"2590";"Роман Пономарёв";"9";"50";"2024-11-18";"28"
"2591";"Ксения Калинина";"5";"1";"2024-11-16";"11"
"2592";"Евгения Калинина";"11";"46";"2024-11-24";"94"
"2593";"Любовь Куликова";"3";"10";"2024-11-10";"5"
"2594";"Леонид Громов";"4";"27";"2024-11-17";"10"
"2595";"Елена Малинина";"5";"31";"2024-11-08";"15"
"2596";"Михаил Зимин";"5";"3";"2024-11-17";"6"
"2597";"Сергей Федоров";"3";"3";"2024-11-20";"7"
"2598";"Руслан Морозов";"12";"40";"2024-11-25";"85"
"2599";"Ксения Соболева";"15";"26";"2024-11-18";"97"
"2600";"Ольга Бабушкина";"6";"29";"2024-11-17";"37"
"2601";"Олег Мартынов";"12";"36";"2024-11-24";"98"
"2602";"Леонид Новиков";"12";"30";"2024-11-25";"99"
